date,consommation_totale_kwh,consommation_moyenne_kwh,temp_moyenne_c,temp_min_c,temp_max_c,degres_jour_chauffage,nb_releves,part_lignes_imputees_pct,annee,mois,jour,jour_semaine,weekend,jour_annee,saison_automne,saison_ete,saison_hiver,saison_printemps,conso_lag_1,conso_lag_7,conso_rolling_7,conso_rolling_14,split
2024-05-17,15981.935,22.831335714285714,16.483785714285712,13.70037142857143,22.607714285714284,1.492185714285714,700,10.571428571428571,2024,5,17,4,0,138,False,False,False,True,16033.9,15759.645,14609.697142857143,14806.391428571429,train
2024-05-18,11101.23,15.8589,18.176728571428573,14.25552857142857,24.47792857142857,0.19039999999999993,700,10.428571428571429,2024,5,18,5,1,139,False,False,False,True,15981.935,11493.405,14641.452857142856,14800.197499999998,train
2024-05-19,11328.815,16.18402142857143,17.263785714285714,13.447085714285713,22.025457142857142,0.8283142857142858,700,10.285714285714285,2024,5,19,6,1,140,False,False,False,True,11101.23,11400.925,14585.427857142857,14727.658214285713,train
2024-05-20,16234.55,23.192214285714286,15.636371428571428,11.90772857142857,20.8131,1.8287285714285717,700,11.0,2024,5,20,0,0,141,False,False,False,True,11328.815,15674.4,14575.126428571428,14706.479285714287,train
2024-05-21,15740.545,22.486492857142856,17.893457142857145,14.400714285714285,22.943128571428574,0.4940999999999998,700,11.142857142857142,2024,5,21,1,0,142,False,False,False,True,16234.55,15724.675,14655.147857142858,14709.505000000001,train
2024-05-22,16286.695,23.266707142857143,16.410557142857144,12.584328571428573,21.963514285714286,1.639042857142857,700,11.857142857142858,2024,5,22,2,0,143,False,False,False,True,15740.545,16180.93,14657.414999999999,14631.581428571428,train
2024-05-23,15777.7,22.53957142857143,17.02787142857143,12.972885714285715,22.490485714285715,1.2346000000000001,700,9.857142857142858,2024,5,23,3,0,144,False,False,False,True,16286.695,16033.9,14672.524285714286,14634.157857142856,train
2024-05-24,15838.69,22.6267,17.433214285714286,14.382885714285715,22.010185714285715,0.9267571428571424,700,10.0,2024,5,24,4,0,145,False,False,False,True,15777.7,15981.935,14635.924285714285,14622.810714285715,train
2024-05-25,11352.19,16.217414285714288,18.5733,14.163014285714286,23.922414285714282,0.3403285714285715,700,9.285714285714286,2024,5,25,5,1,146,False,False,False,True,15838.69,11101.23,14615.460714285715,14628.456785714287,train
2024-05-26,11665.16,16.664514285714287,15.565628571428572,11.908128571428572,21.330757142857145,1.4997999999999998,700,11.0,2024,5,26,6,1,147,False,False,False,True,11352.19,11328.815,14651.312142857143,14618.369999999999,train
2024-05-27,15398.485,21.997835714285713,20.525542857142856,15.69902857142857,25.301128571428574,0.0,700,11.142857142857142,2024,5,27,0,0,148,False,False,False,True,11665.16,16234.55,14699.361428571428,14637.24392857143,train
2024-05-28,15501.775,22.145392857142856,18.3342,13.839571428571427,24.282914285714288,0.28387142857142866,700,10.714285714285714,2024,5,28,1,0,149,False,False,False,True,15398.485,15740.545,14579.923571428571,14617.535714285714,train
2024-05-29,15924.9,22.74985714285714,17.31487142857143,13.057957142857143,22.444885714285714,0.9297571428571427,700,11.285714285714285,2024,5,29,2,0,150,False,False,False,True,15501.775,16286.695,14545.813571428573,14601.614285714286,train
2024-05-30,15386.555,21.98079285714286,18.596014285714283,15.164657142857143,23.75257142857143,0.014228571428571547,700,10.285714285714285,2024,5,30,3,0,151,False,False,False,True,15924.9,15777.7,14494.128571428573,14583.326428571427,train
2024-05-31,15682.13,22.403042857142857,17.948014285714287,13.252542857142858,23.549085714285717,0.2470857142857142,700,10.142857142857142,2024,5,31,4,0,152,False,False,False,True,15386.555,15838.69,14438.250714285712,14537.0875,train
2024-06-01,11033.14,15.76162857142857,18.436357142857144,15.172985714285714,23.281242857142857,0.6873571428571431,700,9.714285714285714,2024,6,1,5,1,153,False,True,False,False,15682.13,11352.19,14415.885,14515.672857142856,train
2024-06-02,11139.33,15.913328571428572,17.733999999999998,14.732914285714287,22.745942857142857,0.5485999999999999,700,11.142857142857142,2024,6,2,6,1,154,False,True,False,False,11033.14,11665.16,14370.30642857143,14510.809285714286,train
2024-06-03,15652.155,22.36022142857143,17.847714285714286,14.97457142857143,23.188685714285715,0.6473857142857141,700,11.0,2024,6,3,0,0,155,False,True,False,False,11139.33,15398.485,14295.187857142857,14497.274642857143,train
2024-06-04,15503.49,22.147842857142855,19.271071428571428,15.240142857142859,24.66825714285714,0.2713000000000001,700,10.142857142857142,2024,6,4,1,0,156,False,True,False,False,15652.155,15501.775,14331.426428571429,14455.675000000001,train
2024-06-05,15307.94,21.868485714285715,18.341414285714286,14.020514285714286,22.592985714285714,0.3639714285714287,700,10.428571428571429,2024,6,5,2,0,157,False,True,False,False,15503.49,15924.9,14331.671428571428,14438.742500000002,train
2024-06-06,15190.095,21.700135714285715,18.981142857142856,15.616885714285713,23.54412857142857,0.011857142857143023,700,10.571428571428571,2024,6,6,3,0,158,False,True,False,False,15307.94,15386.555,14243.534285714284,14368.83142857143,train
2024-06-07,15252.785,21.789692857142857,18.575914285714283,15.390857142857143,23.062900000000003,0.22281428571428538,700,10.428571428571429,2024,6,7,4,0,159,False,True,False,False,15190.095,15682.13,14215.468571428572,14326.859642857144,train
2024-06-08,11106.62,15.866600000000002,18.740985714285713,15.324185714285715,24.34087142857143,0.2828,700,10.428571428571429,2024,6,8,5,1,160,False,True,False,False,15252.785,11033.14,14154.13357142857,14285.009285714286,train
2024-06-09,10854.24,15.506057142857143,20.568471428571428,16.362242857142856,25.18248571428571,0.0,700,11.0,2024,6,9,6,1,161,False,True,False,False,11106.62,11139.33,14164.630714285715,14267.468571428572,train
2024-06-10,15313.545,21.876492857142857,19.9295,15.825971428571428,24.698100000000004,0.12257142857142853,700,10.571428571428571,2024,6,10,0,0,162,False,True,False,False,10854.24,15652.155,14123.903571428571,14209.545714285714,train
2024-06-11,15224.95,21.749928571428573,19.914842857142855,16.045142857142856,24.5514,0.0022285714285713728,700,11.857142857142858,2024,6,11,1,0,163,False,True,False,False,15313.545,15503.49,14075.530714285715,14203.478571428572,train
2024-06-12,15560.73,22.229614285714284,18.119028571428572,14.273757142857141,23.360385714285716,0.49054285714285695,700,10.857142857142858,2024,6,12,2,0,164,False,True,False,False,15224.95,15307.94,14035.739285714284,14183.705357142857,train
2024-06-13,15314.81,21.8783,19.915714285714287,16.702828571428572,23.968528571428575,0.2618571428571429,700,11.0,2024,6,13,3,0,165,False,True,False,False,15560.73,15190.095,14071.852142857142,14157.693214285715,train
2024-06-14,15156.835000000001,21.65262142857143,19.455957142857145,16.771457142857145,23.828385714285712,0.15505714285714287,700,11.285714285714285,2024,6,14,4,0,166,False,True,False,False,15314.81,15252.785,14089.668571428572,14152.56857142857,train
2024-06-15,10848.13,15.49732857142857,20.755685714285715,17.578985714285714,25.3659,0.0,700,10.285714285714285,2024,6,15,5,1,167,False,True,False,False,15156.835000000001,11106.62,14075.96142857143,14115.0475,train
2024-06-16,10923.385,15.604835714285715,19.712114285714286,14.515542857142856,26.141385714285715,0.31617142857142855,700,9.428571428571429,2024,6,16,6,1,168,False,True,False,False,10848.13,10854.24,14039.034285714286,14101.8325,train
2024-06-17,15288.52,21.840742857142857,20.2124,16.070328571428572,24.745085714285715,0.12145714285714287,700,10.0,2024,6,17,0,0,169,False,True,False,False,10923.385,15313.545,14048.912142857143,14086.407857142858,train
2024-06-18,15294.7,21.84957142857143,19.054928571428572,15.0417,24.59154285714286,0.0,700,10.142857142857142,2024,6,18,1,0,170,False,True,False,False,15288.52,15224.95,14045.337142857143,14060.433928571427,train
2024-06-19,15144.225,21.634607142857142,18.881742857142857,15.133514285714284,24.24542857142857,0.011314285714285473,700,10.142857142857142,2024,6,19,2,0,171,False,True,False,False,15294.7,15560.73,14055.30142857143,14045.520357142857,train
2024-06-20,15199.83,21.714042857142857,20.17065714285714,16.00417142857143,24.874614285714284,0.0865571428571429,700,10.571428571428571,2024,6,20,3,0,172,False,True,False,False,15144.225,15314.81,13995.800714285713,14033.826428571429,train
2024-06-21,15150.965,21.644235714285713,20.685114285714285,16.80567142857143,25.96521428571429,0.0,700,11.142857142857142,2024,6,21,4,0,173,False,True,False,False,15199.83,15156.835000000001,13979.375,14034.521785714285,train
2024-06-22,10787.57,15.410814285714284,20.446085714285715,16.61167142857143,25.90082857142857,0.0,700,9.571428571428571,2024,6,22,5,1,174,False,True,False,False,15150.965,10848.13,13978.53642857143,14027.248928571427,train
2024-06-23,10745.815,15.351164285714287,19.9165,16.58592857142857,23.979828571428573,0.0,700,10.142857142857142,2024,6,23,6,1,175,False,True,False,False,10787.57,10923.385,13969.885,14004.459642857142,train
2024-06-24,15241.95,21.774214285714287,21.296171428571427,17.142242857142858,26.328300000000002,0.0,700,10.142857142857142,2024,6,24,0,0,176,False,True,False,False,10745.815,15288.52,13944.517857142857,13996.715,train
2024-06-25,15352.795,21.932564285714285,19.7588,16.6785,25.155942857142858,0.15415714285714288,700,10.714285714285714,2024,6,25,1,0,177,False,True,False,False,15241.95,15294.7,13937.865000000002,13991.60107142857,train
2024-06-26,15212.775,21.732535714285714,20.533771428571427,16.296157142857144,25.386114285714285,0.0,700,10.571428571428571,2024,6,26,2,0,178,False,True,False,False,15352.795,15144.225,13946.164285714287,14000.732857142857,train
2024-06-27,15408.625,22.01232142857143,19.7971,16.621314285714284,25.84317142857143,0.3514,700,10.571428571428571,2024,6,27,3,0,179,False,True,False,False,15212.775,15199.83,13955.957142857142,13975.878928571428,train
2024-06-28,15529.905,22.18557857142857,21.933,18.26782857142857,26.7416,0.0,700,10.285714285714285,2024,6,28,4,0,180,False,True,False,False,15408.625,15150.965,13985.785,13982.58,train
2024-06-29,11088.97,15.841385714285714,21.775199999999998,17.33814285714286,27.27292857142857,0.0,700,11.142857142857142,2024,6,29,5,1,181,False,True,False,False,15529.905,10787.57,14039.919285714286,14009.227857142858,train
2024-06-30,10900.425,15.572035714285713,21.445885714285716,16.851271428571426,26.381814285714288,0.0,700,11.0,2024,6,30,6,1,182,False,True,False,False,11088.97,10745.815,14082.976428571428,14026.430714285714,train
2024-07-01,15596.295,22.28042142857143,20.917442857142856,17.170442857142856,25.89597142857143,0.0,700,10.142857142857142,2024,7,1,0,0,183,False,True,False,False,10900.425,15241.95,14105.06357142857,14024.790714285715,train
2024-07-02,15452.93,22.075614285714288,20.684842857142858,15.966257142857144,25.821814285714286,0.023142857142857062,700,10.857142857142858,2024,7,2,1,0,184,False,True,False,False,15596.295,15352.795,14155.684285714286,14046.774642857143,train
2024-07-03,15171.425,21.673464285714285,20.794785714285716,16.301414285714284,25.5966,0.026742857142856964,700,10.428571428571429,2024,7,3,2,0,185,False,True,False,False,15452.93,15212.775,14169.989285714286,14058.076785714284,train
2024-07-04,15263.58,21.805114285714286,21.4401,16.6654,26.350042857142856,0.0,700,11.0,2024,7,4,3,0,186,False,True,False,False,15171.425,15408.625,14164.082142857145,14060.019642857142,train
2024-07-05,15276.35,21.823357142857144,20.14242857142857,16.0192,25.144757142857145,0.0,700,11.0,2024,7,5,4,0,187,False,True,False,False,15263.58,15529.905,14143.361428571428,14064.573214285714,train
2024-07-06,11061.845,15.802635714285714,20.50822857142857,17.472657142857145,24.63445714285714,0.16240000000000027,700,9.714285714285714,2024,7,6,5,1,188,False,True,False,False,15276.35,11088.97,14107.139285714287,14073.529285714287,train
2024-07-07,10903.7,15.576714285714287,22.13092857142857,18.09547142857143,28.320342857142858,0.0,700,9.714285714285714,2024,7,7,6,1,189,False,True,False,False,11061.845,10900.425,14103.264285714287,14093.120357142858,train
2024-07-08,15544.38,22.20625714285714,20.2751,16.059042857142856,26.21927142857143,0.1994142857142857,700,10.571428571428571,2024,7,8,0,0,190,False,True,False,False,10903.7,15596.295,14103.732142857143,14104.397857142858,train
2024-07-09,15179.17,21.684528571428572,21.671114285714285,17.842242857142857,27.217085714285712,0.0,700,11.142857142857142,2024,7,9,1,0,191,False,True,False,False,15544.38,15452.93,14096.315714285714,14126.0,train
2024-07-10,15423.7,22.033857142857144,21.774057142857142,17.2924,26.766228571428574,0.17779999999999993,700,11.0,2024,7,10,2,0,192,False,True,False,False,15179.17,15171.425,14057.207142857142,14113.598214285714,train
2024-07-11,15431.89,22.04555714285714,21.12442857142857,17.21767142857143,25.251128571428573,0.15679999999999988,700,11.285714285714285,2024,7,11,3,0,193,False,True,False,False,15423.7,15263.58,14093.246428571427,14128.664285714287,train
2024-07-12,15272.085,21.817264285714284,21.667971428571427,17.965771428571426,26.651042857142855,0.0,700,10.428571428571429,2024,7,12,4,0,194,False,True,False,False,15431.89,15276.35,14117.290714285715,14130.326071428572,train
2024-07-13,11094.375,15.849107142857143,22.9085,19.46572857142857,28.324271428571432,0.030085714285714462,700,10.857142857142858,2024,7,13,5,1,195,False,True,False,False,15272.085,11061.845,14116.68142857143,14111.910357142857,train
2024-07-14,11018.945,15.741349999999999,20.278257142857143,16.912042857142858,24.840657142857143,0.03920000000000015,700,10.428571428571429,2024,7,14,6,1,196,False,True,False,False,11094.375,10903.7,14121.328571428572,14112.296428571428,train
2024-07-15,15430.43,22.04347142857143,20.069014285714285,15.8606,25.290685714285715,0.2094428571428572,700,11.142857142857142,2024,7,15,0,0,197,False,True,False,False,11018.945,15544.38,14137.792142857143,14120.762142857142,train
2024-07-16,15455.995,22.07999285714286,22.492957142857144,19.2995,26.429771428571428,0.0,700,11.0,2024,7,16,1,0,198,False,True,False,False,15430.43,15179.17,14121.513571428572,14108.914642857142,train
2024-07-17,15382.975,21.97567857142857,21.914671428571427,16.936514285714285,27.80672857142857,0.0,700,10.428571428571429,2024,7,17,2,0,199,False,True,False,False,15455.995,15423.7,14161.06,14109.13357142857,train
2024-07-18,15438.2,22.05457142857143,19.24845714285714,14.991114285714287,23.9162,0.6202,700,11.142857142857142,2024,7,18,3,0,200,False,True,False,False,15382.975,15431.89,14155.242142857143,14124.244285714285,train
2024-07-19,15549.06,22.212942857142856,21.111428571428572,16.848785714285714,26.09282857142857,0.0,700,11.142857142857142,2024,7,19,4,0,201,False,True,False,False,15438.2,15272.085,14156.143571428573,14136.717142857144,train
2024-07-20,10973.99,15.677128571428572,20.32915714285714,16.21682857142857,25.141142857142857,0.0,700,10.0,2024,7,20,5,1,202,False,True,False,False,15549.06,11094.375,14195.711428571429,14156.19642857143,train
2024-07-21,10976.98,15.6814,20.584,16.602228571428572,25.825928571428573,0.0,700,9.428571428571429,2024,7,21,6,1,203,False,True,False,False,10973.99,11018.945,14178.513571428572,14149.921071428571,train
2024-07-22,15572.005,22.24572142857143,21.039214285714284,16.56022857142857,26.2517,0.0,700,11.285714285714285,2024,7,22,0,0,204,False,True,False,False,10976.98,15430.43,14172.518571428573,14155.155357142856,train
2024-07-23,15399.095,21.998707142857143,20.487385714285715,17.053485714285713,27.486242857142855,0.22260000000000002,700,11.0,2024,7,23,1,0,205,False,True,False,False,15572.005,15455.995,14192.74357142857,14157.128571428573,train
2024-07-24,15299.97,21.8571,20.417571428571428,16.90497142857143,25.486357142857145,0.18167142857142862,700,10.142857142857142,2024,7,24,2,0,206,False,True,False,False,15399.095,15382.975,14184.615,14172.8375,train
2024-07-25,16006.565,22.866521428571428,19.666957142857143,15.369257142857142,25.110042857142854,0.6745857142857145,700,10.0,2024,7,25,3,0,207,False,True,False,False,15299.97,15438.2,14172.757142857141,14163.999642857143,train
2024-07-26,15349.825,21.92832142857143,21.01112857142857,17.60122857142857,26.183957142857142,0.0,700,11.0,2024,7,26,4,0,208,False,True,False,False,16006.565,15549.06,14253.952142857142,14205.047857142858,train
2024-07-27,11240.81,16.0583,22.1504,18.31977142857143,26.812942857142854,0.0,700,10.285714285714285,2024,7,27,5,1,209,False,True,False,False,15349.825,10973.99,14225.49,14210.600714285714,train
2024-07-28,10994.4,15.706285714285714,20.095657142857142,16.08187142857143,24.259757142857147,0.05880000000000024,700,10.0,2024,7,28,6,1,210,False,True,False,False,11240.81,10976.98,14263.607142857143,14221.060357142856,train
2024-07-29,15378.86,21.9698,22.02817142857143,19.07362857142857,27.041557142857144,0.0,700,10.714285714285714,2024,7,29,0,0,211,False,True,False,False,10994.4,15572.005,14266.095714285713,14219.307142857142,train
2024-07-30,15335.405,21.90772142857143,21.247814285714288,16.639757142857142,26.615657142857142,0.0,700,10.714285714285714,2024,7,30,1,0,212,False,True,False,False,15378.86,15399.095,14238.503571428573,14215.623571428572,train
2024-07-31,15246.28,21.7804,20.682871428571428,16.980028571428573,25.92432857142857,0.0,700,11.142857142857142,2024,7,31,2,0,213,False,True,False,False,15335.405,15299.97,14229.405,14207.009999999998,train
2024-08-01,15647.414999999999,22.35345,23.188771428571428,19.19882857142857,27.960900000000002,0.0,700,9.571428571428571,2024,8,1,3,0,214,False,True,False,False,15246.28,16006.565,14221.735,14197.246071428572,train
2024-08-02,15314.07,21.877242857142857,22.652085714285715,18.955214285714284,27.10074285714286,0.0,700,11.0,2024,8,2,4,0,215,False,True,False,False,15647.414999999999,15349.825,14170.427857142857,14212.19,train
2024-08-03,10979.76,15.685371428571429,20.60374285714286,16.363985714285715,25.4924,0.07212857142857164,700,10.142857142857142,2024,8,3,5,1,216,False,True,False,False,15314.07,11240.81,14165.320000000002,14195.404999999999,train
2024-08-04,10850.305,15.500435714285715,20.633828571428573,15.80032857142857,25.10152857142857,0.0011571428571430307,700,10.428571428571429,2024,8,4,6,1,217,False,True,False,False,10979.76,10994.4,14128.027142857141,14195.817142857142,train
2024-08-05,15207.23,21.724614285714285,20.466114285714287,16.8092,25.817899999999998,0.0,700,10.571428571428571,2024,8,5,0,0,218,False,True,False,False,10850.305,15378.86,14107.442142857142,14186.768928571428,train
2024-08-06,15234.465,21.76352142857143,20.87572857142857,15.9868,26.09925714285714,0.05098571428571425,700,10.571428571428571,2024,8,6,1,0,219,False,True,False,False,15207.23,15335.405,14082.923571428571,14160.71357142857,train
2024-08-07,15480.95,22.11564285714286,21.645171428571427,17.638342857142856,27.328528571428574,0.0,700,11.142857142857142,2024,8,7,2,0,220,False,True,False,False,15234.465,15246.28,14068.503571428571,14148.954285714284,train
2024-08-08,15361.105,21.944435714285714,20.544085714285714,17.20212857142857,24.78162857142857,0.15981428571428583,700,10.571428571428571,2024,8,8,3,0,221,False,True,False,False,15480.95,15647.414999999999,14102.027857142859,14161.881428571429,train
2024-08-09,15535.93,22.194185714285716,20.775142857142857,16.76142857142857,25.853842857142855,0.08678571428571429,700,10.428571428571429,2024,8,9,4,0,222,False,True,False,False,15361.105,15314.07,14061.126428571428,14115.777142857141,train
2024-08-10,11038.455,15.769221428571429,20.639685714285715,16.620314285714286,24.82155714285714,0.21139999999999998,700,10.285714285714285,2024,8,10,5,1,223,False,True,False,False,15535.93,10979.76,14092.820714285714,14129.070357142858,train
2024-08-11,10853.24,15.50462857142857,21.693471428571428,17.39827142857143,26.731442857142856,0.0,700,10.857142857142858,2024,8,11,6,1,224,False,True,False,False,11038.455,10850.305,14101.205714285714,14114.61642857143,train
2024-08-12,15302.905,21.861292857142857,20.45862857142857,16.823071428571428,25.74694285714286,0.19208571428571417,700,11.142857142857142,2024,8,12,0,0,225,False,True,False,False,10853.24,15207.23,14101.625,14104.533571428572,train
2024-08-13,15302.295,21.860421428571428,20.949414285714287,15.899571428571429,26.857899999999997,0.0,700,10.0,2024,8,13,1,0,226,False,True,False,False,15302.905,15234.465,14115.292857142858,14099.108214285716,train
2024-08-14,15498.515,22.140735714285714,20.150514285714287,16.828685714285715,24.654014285714286,0.385,700,10.857142857142858,2024,8,14,2,0,227,False,True,False,False,15302.295,15480.95,14124.982857142857,14096.743214285714,train
2024-08-15,15253.94,21.79134285714286,20.41742857142857,16.5166,25.926785714285714,0.2638285714285714,700,11.428571428571429,2024,8,15,3,0,228,False,True,False,False,15498.515,15361.105,14127.492142857142,14114.76,train
2024-08-16,15571.265,22.244664285714286,20.9065,16.70942857142857,25.08792857142857,0.16894285714285726,700,10.285714285714285,2024,8,16,4,0,229,False,True,False,False,15253.94,15535.93,14112.182857142858,14086.654642857142,train
2024-08-17,11040.265,15.771807142857142,19.550985714285716,14.778728571428573,24.563971428571428,0.25708571428571403,700,10.714285714285714,2024,8,17,5,1,230,False,True,False,False,15571.265,11038.455,14117.230714285715,14105.025714285714,train
2024-08-18,11163.789999999999,15.948271428571427,21.20422857142857,17.318885714285713,26.693471428571428,0.11222857142857154,700,10.714285714285714,2024,8,18,6,1,231,False,True,False,False,11040.265,10853.24,14117.489285714286,14109.3475,train
2024-08-19,15463.275,22.090392857142856,21.4861,17.40912857142857,26.55547142857143,0.10474285714285728,700,10.285714285714285,2024,8,19,0,0,232,False,True,False,False,11163.789999999999,15302.905,14161.85357142857,14131.739285714286,train
2024-08-20,15240.39,21.771985714285712,20.547185714285714,16.402942857142857,25.51391428571429,0.15488571428571435,700,10.571428571428571,2024,8,20,1,0,233,False,True,False,False,15463.275,15302.295,14184.763571428572,14150.028214285714,train
2024-08-21,15239.185,21.770264285714283,20.396214285714287,16.767257142857144,25.852999999999998,0.0,700,10.428571428571429,2024,8,21,2,0,234,False,True,False,False,15240.39,15498.515,14175.92,14150.451428571429,train
2024-08-22,15239.59,21.770842857142856,19.7396,15.745671428571427,25.367757142857144,0.0,700,11.428571428571429,2024,8,22,3,0,235,False,True,False,False,15239.185,15253.94,14138.872857142856,14133.182499999999,train
2024-08-23,15419.09,22.027271428571428,20.189700000000002,15.333842857142859,25.11442857142857,0.12737142857142877,700,11.428571428571429,2024,8,23,4,0,236,False,True,False,False,15239.59,15571.265,14136.822857142857,14124.502857142857,train
2024-08-24,10956.994999999999,15.652849999999999,20.460157142857145,17.034542857142856,25.3891,0.0,700,10.0,2024,8,24,5,1,237,False,True,False,False,15419.09,11040.265,14115.08357142857,14116.157142857142,train
2024-08-25,10941.265,15.63037857142857,20.549599999999998,17.061700000000002,25.162357142857147,0.12368571428571422,700,10.571428571428571,2024,8,25,6,1,238,False,True,False,False,10956.994999999999,11163.789999999999,14103.187857142857,14110.33857142857,train
2024-08-26,15225.365,21.750521428571428,19.950814285714284,15.420414285714285,24.300885714285712,0.02660000000000017,700,10.428571428571429,2024,8,26,0,0,239,False,True,False,False,10941.265,15463.275,14071.398571428572,14116.626071428573,train
2024-08-27,15343.6,21.919428571428572,18.675900000000002,14.92197142857143,22.618214285714284,0.17229999999999987,700,10.285714285714285,2024,8,27,1,0,240,False,True,False,False,15225.365,15240.39,14037.411428571428,14111.087499999998,train
2024-08-28,15402.965,22.004235714285713,20.3537,16.0374,25.24052857142857,0.06440000000000011,700,10.571428571428571,2024,8,28,2,0,241,False,True,False,False,15343.6,15239.185,14052.155714285715,14114.037857142857,train
2024-08-29,15342.03,21.917185714285715,19.239185714285714,15.49302857142857,25.16284285714286,0.03715714285714276,700,10.428571428571429,2024,8,29,3,0,242,False,True,False,False,15402.965,15239.59,14075.552857142857,14107.212857142857,train
2024-08-30,15362.164999999999,21.94595,18.728257142857142,15.66887142857143,23.365571428571428,0.2645000000000001,700,10.285714285714285,2024,8,30,4,0,243,False,True,False,False,15342.03,15419.09,14090.187142857143,14113.505,train
2024-08-31,11149.375,15.927678571428572,18.834414285714285,15.337128571428572,23.61694285714286,0.3054857142857144,700,10.428571428571429,2024,8,31,5,1,244,False,True,False,False,15362.164999999999,10956.994999999999,14082.055000000002,14098.569285714286,train
2024-09-01,11310.225,16.157464285714287,20.339714285714283,15.754557142857143,25.18738571428571,0.25899999999999995,700,11.0,2024,9,1,6,1,245,True,False,False,False,11149.375,10941.265,14109.537857142857,14106.362857142858,train
2024-09-02,15688.785,22.41255,18.592042857142857,14.972185714285715,24.060485714285715,0.5974857142857145,700,10.714285714285714,2024,9,2,0,0,246,True,False,False,False,11310.225,15225.365,14162.246428571427,14116.8225,train
2024-09-03,15401.185,22.001692857142856,20.87267142857143,17.10662857142857,25.063185714285712,0.02371428571428563,700,11.0,2024,9,3,1,0,247,True,False,False,False,15688.785,15343.6,14228.449285714287,14132.930357142859,train
2024-09-04,15268.595,21.81227857142857,19.430285714285716,15.090485714285714,24.24022857142857,0.3113142857142858,700,11.714285714285715,2024,9,4,2,0,248,True,False,False,False,15401.185,15402.965,14236.675714285713,14144.415714285715,train
2024-09-05,15419.695,22.028135714285714,18.714485714285715,14.705,24.240700000000004,0.5019000000000002,700,11.142857142857142,2024,9,5,3,0,249,True,False,False,False,15268.595,15342.03,14217.48,14146.516428571427,train
2024-09-06,15664.625,22.378035714285716,18.153785714285714,13.419371428571427,22.816585714285715,0.24191428571428564,700,10.428571428571429,2024,9,6,4,0,250,True,False,False,False,15419.695,15362.164999999999,14228.574999999999,14159.38107142857,train
2024-09-07,11177.84,15.968342857142858,18.945171428571427,15.070300000000001,23.67272857142857,0.2522714285714288,700,10.285714285714285,2024,9,7,5,1,251,True,False,False,False,15664.625,11149.375,14271.78357142857,14176.919285714286,train
2024-09-08,11084.76,15.83537142857143,18.7824,15.524614285714286,23.64715714285714,0.0947571428571431,700,10.142857142857142,2024,9,8,6,1,252,True,False,False,False,11177.84,11310.225,14275.85,14192.693928571429,train
2024-09-09,15556.06,22.222942857142858,18.0881,14.710242857142857,23.1654,0.5439428571428568,700,11.0,2024,9,9,0,0,253,True,False,False,False,11084.76,15688.785,14243.640714285715,14202.94357142857,train
2024-09-10,15427.005,22.03857857142857,17.5705,12.315714285714286,22.803528571428572,0.2742714285714285,700,10.0,2024,9,10,1,0,254,True,False,False,False,15556.06,15401.185,14224.679999999998,14226.564642857144,train
2024-09-11,15754.69,22.506700000000002,17.564342857142854,12.951128571428573,22.205457142857142,0.9033285714285718,700,11.857142857142858,2024,9,11,2,0,255,True,False,False,False,15427.005,15268.595,14228.368571428571,14232.522142857142,train
2024-09-12,15976.09,22.822985714285714,18.376885714285713,14.8117,22.822757142857142,0.8712571428571431,700,9.714285714285714,2024,9,12,3,0,256,True,False,False,False,15754.69,15419.695,14297.810714285715,14257.645357142857,train
2024-09-13,16293.205,23.276007142857143,15.8219,11.402542857142857,21.63602857142857,1.5512285714285712,700,10.714285714285714,2024,9,13,4,0,257,True,False,False,False,15976.09,15664.625,14377.295714285716,14302.935357142856,train
2024-09-14,11249.72,16.07102857142857,18.39231428571429,15.519385714285713,23.493971428571427,0.8207714285714285,700,10.428571428571429,2024,9,14,5,1,258,True,False,False,False,16293.205,11177.84,14467.092857142858,14369.438214285712,train
2024-09-15,11316.59,16.166557142857144,16.850257142857142,13.194371428571428,22.311828571428574,0.7772428571428573,700,11.285714285714285,2024,9,15,6,1,259,True,False,False,False,11249.72,11084.76,14477.361428571428,14376.605714285713,train
2024-09-16,15607.33,22.296185714285713,17.737871428571427,13.212885714285715,22.151442857142857,0.4570285714285714,700,11.142857142857142,2024,9,16,0,0,260,True,False,False,False,11316.59,15556.06,14510.48,14377.060357142855,train
2024-09-17,15454.92,22.078457142857143,18.162614285714287,13.549185714285715,23.126785714285713,0.008914285714285524,700,11.142857142857142,2024,9,17,1,0,261,True,False,False,False,15607.33,15427.005,14517.804285714286,14371.242142857143,train
2024-09-18,15815.39,22.593414285714285,16.381314285714286,12.778885714285714,21.997228571428572,1.2633857142857141,700,10.857142857142858,2024,9,18,2,0,262,True,False,False,False,15454.92,15754.69,14521.792142857143,14375.080357142857,train
2024-09-19,15675.415,22.39345,17.716771428571427,14.411485714285712,23.3797,0.4439857142857145,700,10.428571428571429,2024,9,19,3,0,263,True,False,False,False,15815.39,15976.09,14530.46357142857,14414.137142857144,train
2024-09-20,15776.43,22.537757142857142,17.694057142857144,13.305585714285714,22.893314285714286,1.1183142857142856,700,10.285714285714285,2024,9,20,4,0,264,True,False,False,False,15675.415,16293.205,14487.51,14432.402857142859,train
2024-09-21,11359.73,16.228185714285715,16.431042857142856,12.437271428571428,22.181014285714284,1.2489428571428571,700,10.428571428571429,2024,9,21,5,1,265,True,False,False,False,15776.43,11249.72,14413.685,14440.388928571429,train
